audio,1,2,3,4,5,6,7,8,9,10,11,12,13,lbl
4781.000000,-120.735786,37.322647,7.436122,9.238981,2.128068,1.609171,-2.948234,-2.570582,-6.394063,-1.240061,-4.258557,-0.625612,-6.571189,0.000000
4781.000000,-117.508560,37.421471,5.835673,6.665489,-1.531693,1.443397,-3.017082,-3.015586,-3.351631,-0.520808,-5.696198,0.400079,-2.407667,0.000000
4781.000000,-116.753784,36.780582,4.575215,8.955530,-0.387027,2.189732,-2.068861,2.681861,-0.782991,-0.056775,-6.789671,1.333700,-2.175383,0.000000
4781.000000,-118.666451,37.675568,7.266710,11.577089,2.443555,3.682434,-0.931883,4.806924,-0.594495,-1.078562,-5.707913,-0.467037,-3.526610,0.000000
4781.000000,-119.492867,38.367222,7.418632,9.532633,3.067156,3.112480,-2.015241,0.599031,-3.059444,0.236255,-5.145473,0.455275,-3.721412,0.000000
4781.000000,-116.612511,36.016354,6.692740,8.051600,3.818517,4.666737,-1.192667,-1.494310,-5.411463,0.106512,-4.826828,3.422250,-2.365599,0.000000
4781.000000,-116.700874,38.139618,5.087871,4.180425,2.679604,5.781049,-0.531168,-3.081420,-4.787127,2.719640,0.750654,2.812442,-2.017047,0.000000
4781.000000,-116.543228,41.356911,5.399879,3.476874,1.521796,4.759369,-1.692521,-5.217157,-7.630133,1.541969,0.232619,1.774109,-2.185455,0.000000
4781.000000,-117.443665,38.426178,6.297876,5.341531,-0.350124,1.351001,-2.375492,-0.700832,-5.516140,0.014128,-1.459805,0.646430,-3.870883,0.000000
4781.000000,-118.645020,34.965214,5.018341,6.708928,-2.159671,0.003561,-2.711047,-1.121505,-2.693047,0.541748,-2.856995,1.817114,-5.151285,0.000000
4781.000000,-116.589180,35.308243,6.772575,6.309821,-1.285254,3.728375,-0.919669,-0.660547,-4.404014,-1.092733,-1.550560,3.415466,-4.750048,0.000000
4781.000000,-116.412910,38.849754,6.951298,6.988660,1.059737,5.317385,-2.098293,-0.611887,-5.821205,-0.829629,-2.831879,0.339114,-6.244161,0.000000
4781.000000,-116.518845,40.119560,7.700364,7.696176,3.552987,6.320717,-2.863405,2.036083,-3.534376,-2.517714,-6.163549,-2.953899,-4.213369,0.000000
4781.000000,-117.298470,38.306122,9.097539,5.178603,-0.470841,6.418801,-1.823604,3.364583,-4.589858,-3.277841,-4.144354,-0.563199,0.105867,0.000000
4781.000000,-117.218636,37.217579,6.011083,5.229947,-1.937261,6.399657,-2.619747,1.238191,-0.689564,-4.238918,-4.153972,-0.175655,-0.568618,0.000000
4781.000000,-118.397560,37.028770,5.806549,8.082824,-1.583842,4.265484,-1.976182,0.445658,-3.116531,-0.782490,-6.006035,0.218656,-2.333206,0.000000
4781.000000,-117.304108,37.563087,6.510759,6.722297,0.272669,7.046214,3.414116,1.934160,-5.933872,-0.084333,-3.810282,-0.171198,-5.560577,0.000000
4781.000000,-118.640091,37.914627,8.726089,6.243033,2.051664,8.157599,0.904575,-0.051946,-2.300580,2.855397,-3.170883,1.231291,-5.412638,0.000000
4781.000000,-116.796257,39.276554,5.804864,10.123266,2.249101,3.469584,-1.557707,4.026929,-2.946377,0.288371,-3.849180,-1.898522,-4.981929,0.000000
4781.000000,-116.921707,38.425522,6.736556,9.449701,1.491243,2.190739,-1.290817,4.171224,-4.568147,-0.425094,-4.848218,-3.039503,-4.337568,0.000000
4781.000000,-120.319389,39.838219,10.328882,8.286428,1.125429,2.645928,-1.881084,1.605340,-6.763548,-1.241710,-7.517142,-1.538597,-4.234000,0.000000
4781.000000,-116.755989,37.017242,9.824642,9.391930,-0.549496,5.878596,0.522763,1.729550,-3.246194,-1.055543,-6.608794,-0.924807,-4.175495,0.000000
4781.000000,-117.393257,35.579979,9.900809,10.800445,-2.347118,7.508611,1.228863,0.876708,-1.380016,-1.340147,-5.031255,0.130904,-3.743048,0.000000
4781.000000,-122.477623,37.108879,12.763517,9.031313,-1.039000,2.783557,-1.812363,1.992525,-2.571919,-0.064946,-2.364700,2.369159,-2.635858,0.000000
4781.000000,-124.018898,36.788368,10.011492,9.199914,-0.357295,0.586041,0.192852,6.617120,-3.001758,-0.830574,-4.542988,1.292516,-5.683309,0.000000
4781.000000,-117.908928,38.775032,8.277795,8.172890,0.567082,4.232477,-0.369858,3.918853,-2.341011,-2.936480,-5.004458,-1.782600,-4.203188,0.000000
4781.000000,-114.646149,38.967274,7.259243,7.856236,-0.384300,5.161340,-1.053637,0.464274,-2.787338,-2.676995,-6.066102,-2.018091,-3.488056,0.000000
4781.000000,-114.535728,37.938019,4.564789,7.559516,0.387088,7.951196,0.219369,-3.242379,-7.849828,-1.326906,-6.723169,-0.880881,-3.874472,0.000000
4781.000000,-117.357414,39.213570,7.379885,9.021829,1.088410,5.227319,0.619018,0.655690,-6.033535,-2.370645,-5.528996,-0.908530,-2.067771,0.000000
4781.000000,-117.522125,39.511345,11.652672,11.727172,2.150144,1.878646,-3.596115,0.923043,-5.480463,-2.200314,-4.667192,-1.996317,-4.586576,0.000000
4781.000000,-117.852074,39.715675,12.952254,11.793674,6.359413,4.238010,-2.596941,0.748224,-6.226770,-0.724680,-3.738790,0.037616,-4.698322,0.000000
4781.000000,-119.141014,37.435719,8.843907,11.465277,5.065804,8.603832,0.333770,1.501347,-8.984718,-2.489566,-3.916892,0.233110,-4.121934,0.000000
4781.000000,-116.613403,38.542732,8.216136,13.592276,1.644789,7.499407,1.886355,1.433118,-9.739023,-2.219339,-2.650494,-3.942024,-7.801386,0.000000
4781.000000,-115.033173,37.044846,5.514547,9.547129,1.730723,5.382790,1.077039,0.750230,-8.150101,-0.359155,-3.981352,-4.176864,-8.123825,0.000000
4781.000000,-115.672562,36.445099,7.437984,6.917321,2.393005,5.029950,-2.242988,0.663480,-4.641268,0.792574,-2.856014,-1.396957,-5.141649,0.000000
4781.000000,-116.231773,36.583466,9.471584,8.753502,3.330590,6.187593,-0.981451,-1.357597,-6.280325,-1.979244,-2.839813,-3.222898,-4.313700,0.000000
4781.000000,-116.004944,35.920357,7.699289,8.118944,5.065367,9.065779,1.911993,-0.279524,-7.619255,-3.822367,-3.441205,-2.042909,-3.510978,0.000000
4781.000000,-116.127098,38.017159,6.539827,8.137653,4.646510,8.365388,0.505204,2.621456,-6.479967,-2.007291,-4.473944,0.482679,-3.811120,0.000000
4781.000000,-115.701340,40.573997,8.600654,7.130342,3.491677,5.352420,0.095041,1.296106,-5.377200,0.022539,-3.182567,1.060117,-8.331977,0.000000
4781.000000,-115.053787,36.847221,6.816307,6.973792,1.617267,4.226659,-0.696637,-0.229794,-3.656636,-1.369904,-1.021670,-1.073544,-6.344965,0.000000
4781.000000,-119.142235,38.264111,8.642944,8.900915,1.274713,0.516635,-4.175121,0.367379,-3.046188,-2.047032,-3.832714,0.517288,-2.351999,0.000000
4781.000000,-118.952995,41.433853,6.453696,9.176783,1.572191,4.475499,-1.315618,1.272641,-4.817470,0.057374,-5.658715,-0.622312,-1.938400,0.000000
4781.000000,-116.451408,38.711288,6.323929,9.442310,-0.658353,6.878800,-2.916344,-0.752531,-2.442191,3.118304,-5.012662,-3.304842,-5.422966,0.000000
4781.000000,-118.047348,38.172386,7.175612,8.886128,2.458340,6.720150,-3.227149,-0.633065,-3.083646,-0.171044,-5.482843,-2.795420,-6.468742,0.000000
4781.000000,-118.453827,39.105026,8.093109,6.430026,3.191298,5.922028,0.565708,1.282259,-8.896919,-4.285151,-4.225531,-1.165321,-1.320861,0.000000
4781.000000,-118.570435,38.831852,8.538286,4.325208,-0.876452,5.462118,-0.364133,3.389826,-5.512946,-3.606691,-5.246522,-3.976314,-0.431231,0.000000
4781.000000,-119.188728,36.263855,7.316268,5.765559,-1.065636,4.808843,-4.372073,2.665495,-3.286973,-3.998313,-4.834187,-1.081469,-3.258477,0.000000
4781.000000,-117.856300,37.550652,7.988297,9.594406,0.785767,2.659584,-0.912373,2.888204,-4.011530,-5.386232,-7.008756,0.544974,-5.555288,0.000000
4781.000000,-116.934868,39.049629,9.843308,8.233762,1.090622,3.219635,0.121711,2.155195,-5.373881,-0.888807,-5.418073,-4.322035,-6.396747,0.000000
4781.000000,-116.783752,36.219101,9.558380,7.735333,0.165103,3.368148,-0.526465,1.061760,-6.065935,0.431613,-1.988006,-2.296963,-4.266651,0.000000
4781.000000,-114.955940,37.445236,6.404346,7.898445,-2.153793,2.579536,-2.671321,-1.788397,-4.873527,-2.509835,-2.122886,-1.322292,-5.159393,0.000000
4781.000000,-113.556061,35.809837,3.284485,6.549936,0.253117,4.462214,-1.958638,1.181210,-0.794911,-0.233882,-4.691222,-0.111489,-4.965283,0.000000
4781.000000,-114.143578,34.466667,4.359592,7.712516,1.808352,3.887870,-3.308495,2.041695,-2.032355,-1.202704,-5.689404,1.306562,-4.567166,0.000000
4781.000000,-119.514877,34.488369,7.566880,7.616438,4.603260,4.035067,-5.424307,1.843839,-1.772990,0.481143,-3.607780,0.621269,-5.499386,0.000000
4781.000000,-118.805550,37.554337,6.334411,7.494337,2.059364,5.363969,-5.898667,1.173823,-1.541671,-0.188583,-2.747365,0.979358,-3.512067,0.000000
4781.000000,-120.387718,36.927139,5.274634,6.673581,2.661247,5.496246,-3.464463,-0.235860,-2.771718,-3.087049,-3.065924,0.784568,-5.874659,0.000000
4781.000000,-116.899918,36.472191,3.922948,6.700333,2.243071,6.567318,-2.465939,1.045610,-3.412665,-0.475958,-5.101188,-1.199351,-6.948209,0.000000
4781.000000,-116.327553,39.637627,6.382979,7.404984,-0.585649,6.121391,0.301730,2.402633,-3.840352,-0.161046,-2.308191,-1.616279,-6.342688,0.000000
4781.000000,-118.466751,35.543530,6.752441,5.921789,-2.455605,8.325754,1.776049,1.645183,-5.859532,-0.196722,-1.396544,-0.326937,-4.588996,0.000000
4781.000000,-117.187996,33.395969,4.609252,6.648806,-2.894500,7.551319,1.056698,0.426508,-6.376265,-1.911481,-5.587860,-2.832198,-5.174058,0.000000
4781.000000,-115.701187,35.493259,1.574993,5.871073,0.174951,6.837000,3.342725,0.711599,-7.332890,-1.800888,-4.457527,-2.707921,-5.901171,0.000000
4781.000000,-116.025391,35.767960,5.325478,8.215403,2.562567,6.589938,4.247288,3.121916,-9.040521,-1.022226,-3.436887,-3.059170,-4.633756,0.000000
4781.000000,-118.941734,36.053009,7.988389,10.943237,3.441138,4.205505,3.129729,2.241366,-4.188602,-1.586208,-2.720810,-0.362993,-4.280553,0.000000
4781.000000,-119.539055,35.835262,7.164736,10.796404,2.421012,4.929245,0.092144,0.998433,-3.274808,-2.227688,-4.396891,0.707234,-3.541100,0.000000
4781.000000,-118.352882,34.890434,8.456959,10.354534,0.733520,5.304825,-2.456545,-0.762333,-6.637032,-1.538074,-4.637857,0.352118,-3.398427,0.000000
4781.000000,-116.613594,33.495419,8.615448,8.864767,-0.144601,4.364141,-0.236581,2.264689,-2.793288,-0.653490,-3.660524,1.775524,-6.322285,0.000000
4781.000000,-116.734009,36.466770,8.521023,9.027748,1.880683,1.668500,-1.419131,1.215147,-1.739334,-0.823804,-4.331100,0.059911,-6.827594,0.000000
4781.000000,-117.710213,40.282761,10.760663,9.798508,4.412669,3.210411,-0.968698,0.147873,-1.891119,-0.465458,-4.259363,1.157347,-6.248291,0.000000
4781.000000,-116.141243,41.874519,6.703322,7.403966,1.445230,7.374998,0.226692,0.308283,-3.123911,-1.909573,-4.883643,0.468464,-6.345926,0.000000
4781.000000,-117.467575,39.797020,6.243841,8.034538,-0.038072,6.266126,-2.637393,-2.208764,-4.946319,-4.268939,-3.950738,0.481518,-4.786673,0.000000
4781.000000,-118.740623,39.075706,9.041336,6.290631,0.787903,1.776016,-3.129108,0.069001,-6.264760,-2.803936,-6.187969,0.770649,-4.035673,0.000000
4781.000000,-117.453880,38.940132,7.117773,7.280275,3.158895,1.091189,-2.319324,1.378218,-5.779211,-2.192843,-6.959835,1.291900,-3.780329,0.000000
4781.000000,-117.650841,38.256302,8.515808,8.130935,0.943679,0.187872,-5.687997,2.457029,-3.390029,-1.547660,-5.256115,-0.637406,-5.388039,0.000000
4781.000000,-117.362213,40.679047,7.691582,6.869388,0.708508,0.457293,-3.255158,2.830107,-1.755086,-2.776772,-2.754194,0.461261,-4.797105,0.000000
4781.000000,-117.388397,37.898811,8.714137,6.668672,2.966816,3.152559,0.817559,4.064199,-3.315496,-4.322301,-3.608673,-0.609535,-2.045436,0.000000
4781.000000,-117.466064,36.509502,8.296559,5.146177,1.493598,3.489211,-2.281900,3.857855,-1.448181,-1.325378,-3.550348,-0.017928,-0.300678,0.000000
4781.000000,-115.408241,40.364578,5.814191,3.039097,1.817754,6.436304,-1.853102,1.518954,-2.811843,-0.279207,-1.043006,1.526571,-4.210764,0.000000
4781.000000,-116.619324,38.327324,6.719411,3.372755,2.522295,8.150249,-2.113287,-0.376754,-5.359689,1.782139,-1.628881,-1.912030,-5.637227,0.000000
4781.000000,-117.171204,34.821732,8.498284,5.410215,1.643608,5.824769,-1.970466,-0.278540,-7.076715,-0.394558,-2.295078,-1.127371,-3.901433,0.000000
4781.000000,-115.757713,36.669868,9.597334,5.658158,1.591749,4.188514,-2.503748,-0.048130,-2.630568,1.425002,-3.562703,0.075335,-4.823161,0.000000
4781.000000,-117.722389,37.157509,9.084351,5.780066,-0.246109,3.380178,-0.908898,0.693660,-1.010400,0.460962,-3.084029,-0.855778,-6.671932,0.000000
4781.000000,-120.060699,37.793320,8.480519,4.797523,2.170238,5.379529,0.341873,0.536250,-5.125858,0.753741,-0.897962,2.149844,-4.327242,0.000000
4781.000000,-120.126945,39.677338,8.597660,7.403209,2.916448,4.897494,-0.048336,0.126486,-8.660343,-0.889108,-1.051961,2.044818,-2.333426,0.000000
4781.000000,-117.218552,38.717972,7.617908,6.280074,-1.116214,5.893114,-1.465663,0.493783,-5.915026,-1.976407,-4.016373,1.282347,-2.740008,0.000000
4781.000000,-116.264221,38.038734,4.741087,5.399612,-3.310741,7.229817,-1.766702,0.726342,-4.855000,-5.663424,-5.356353,2.101753,-2.915544,0.000000
4781.000000,-117.797615,36.340168,5.502474,5.797152,1.174048,7.969575,0.730293,-1.684879,-6.485704,-4.602804,-5.562796,-0.541206,-3.182393,0.000000
4781.000000,-117.014099,34.529770,5.681826,5.923376,3.438724,5.870526,-1.350466,-3.377369,-6.278663,-3.264494,-6.791290,-3.279214,-1.002410,0.000000
4781.000000,-118.577812,35.772163,6.780214,6.855896,2.768782,1.039993,-6.434771,0.742769,-1.619002,-0.260604,-8.368619,-2.949021,-0.739977,0.000000
4781.000000,-118.014084,37.327778,7.037133,6.147245,3.436970,0.461703,-5.372790,3.136495,-1.815676,-1.786018,-8.146574,-2.017120,-2.068773,0.000000
4781.000000,-113.929344,38.828011,5.987368,7.699154,0.664684,5.226083,-0.044302,3.644830,-3.387915,-2.994104,-3.066092,-2.144905,-3.825661,0.000000
4781.000000,-114.348061,40.710461,4.496173,7.015500,-1.579731,6.188624,0.562688,4.460397,-1.193365,-1.026083,-3.096650,-0.222050,-2.690254,0.000000
4781.000000,-119.182365,39.498493,4.857601,6.638762,-2.026083,4.550337,-0.164469,4.184234,-1.395349,-0.943500,-5.362771,-0.495853,-2.000628,0.000000
4781.000000,-117.166382,37.874985,6.974858,6.522253,-1.859801,4.759574,2.433721,4.991582,-5.498930,-2.249908,-4.944402,-1.703901,-4.071428,0.000000
4781.000000,-115.473869,38.578560,10.350393,8.493655,-1.115621,2.353147,-0.151297,1.713294,-5.449110,-0.554762,-3.691904,0.982683,-2.445526,0.000000
4781.000000,-119.478195,37.976753,10.481979,9.082841,-1.386400,3.089482,-1.320130,0.239989,-3.043645,-0.359245,-0.282773,3.785224,-2.972123,0.000000
4781.000000,-119.562782,40.464890,10.189009,8.056645,-2.819997,2.989598,-1.435230,0.897101,-3.154987,-0.615793,-2.338284,2.129852,-1.743648,0.000000
4781.000000,-115.507996,40.624241,8.110593,8.201075,-1.515847,3.842430,1.070879,1.229262,-2.824403,1.286360,-0.676783,3.314153,-1.707196,0.000000
4781.000000,-115.408096,40.244446,5.676434,6.855352,-0.875176,2.797945,-0.678705,1.473998,-0.145069,2.912794,0.146485,3.126388,-0.992659,0.000000
4781.000000,-117.875397,39.840107,6.002602,6.467452,0.071866,2.906978,-0.775739,0.283866,-1.893012,3.150917,-0.011050,-0.229396,-4.293400,0.000000
4781.000000,-119.238899,36.928532,4.288765,6.346277,2.741951,6.062299,-1.135615,-2.718687,-5.142290,2.249306,-1.872388,-3.242420,-7.101678,0.000000
4781.000000,-116.353172,37.410706,7.031921,8.212447,2.040357,4.313819,-6.575838,-2.367445,-3.480387,1.709942,-2.923082,-2.517070,-3.150314,0.000000
4781.000000,-116.153885,36.795486,4.953447,10.034145,3.314023,5.645039,-3.035408,-0.070145,-3.124883,-0.893536,-2.700619,-0.944609,-4.675484,0.000000
4781.000000,-117.308273,35.580860,2.779459,7.979817,2.836735,4.691805,-1.099897,1.497457,-1.159688,-2.049076,-3.520886,-2.564604,-4.761796,0.000000
4781.000000,-118.549576,38.520935,7.207125,6.325861,0.934284,3.868203,-6.816114,1.513403,-1.435170,-5.038149,-5.244419,-2.028624,-1.586690,0.000000
4781.000000,-117.155884,40.335831,7.967780,6.584462,1.976213,7.184148,-6.442080,2.429395,-2.298684,-3.082739,-5.164919,-1.194305,-5.312109,0.000000
4781.000000,-115.757355,38.174316,8.876219,7.699591,-0.760472,5.606676,-2.642906,0.011062,-6.440107,-4.245326,-6.247028,0.737985,-3.475439,0.000000
4781.000000,-114.879509,37.409809,5.178079,7.467783,2.913692,3.432192,-3.599665,-1.201834,-7.726295,-3.879095,-4.501040,1.223626,-2.363438,0.000000
4781.000000,-115.420212,38.241032,3.706300,5.452309,4.030471,2.986733,-1.494635,0.565786,-4.034640,-0.679273,0.423358,-0.583466,-1.507648,0.000000
4781.000000,-117.183937,34.390724,6.217309,5.557740,2.188631,5.339412,-1.332371,-2.243463,-4.749557,0.075708,-1.001147,-1.401061,-2.899630,0.000000
4781.000000,-115.988274,36.554214,8.914454,7.029703,1.358708,5.561581,1.165434,-1.898096,-7.403593,-4.492279,-3.783031,-1.733025,-3.238109,0.000000
4781.000000,-114.601028,40.173325,9.012690,9.367491,2.993122,6.337165,4.990936,3.078898,-5.675222,-3.001510,-5.193189,0.684390,-1.141448,0.000000
4781.000000,-118.638008,37.876495,8.866231,7.289465,2.105990,5.547288,4.410807,5.707649,-3.480397,0.898109,-2.933508,2.281117,-1.618424,0.000000
4781.000000,-120.919441,36.263012,10.133484,7.862322,-1.846383,3.833013,-1.410327,2.926691,-2.079458,1.582117,-3.876319,-0.406488,-6.998880,0.000000
4781.000000,-117.573074,38.730766,6.826617,4.745660,0.228469,4.509469,-0.106915,2.636169,-3.037342,0.557308,-4.507695,-2.884670,-7.769713,0.000000
4781.000000,-116.646805,39.771618,3.813469,4.209011,3.334486,7.035306,0.483149,3.253002,-1.735575,1.487575,-1.284964,-3.838442,-5.126227,0.000000
4781.000000,-116.818512,40.109753,4.563035,7.613369,4.404144,6.599797,-1.859598,0.108368,-4.639560,-1.427219,-5.166393,-1.350817,-6.661374,0.000000
4781.000000,-119.971458,39.664711,5.111835,6.917201,3.030268,4.848127,-1.787368,1.495463,-5.557344,-2.963803,-8.312088,-4.200985,-9.151332,0.000000
4781.000000,-121.359779,38.087509,5.126264,6.850030,3.208100,4.750456,0.464340,2.332573,-4.630577,0.059960,-6.853488,-1.886069,-7.806257,0.000000
4781.000000,-118.343559,38.118546,6.709509,7.112965,1.378996,2.929058,-1.237487,-0.544816,-2.666821,0.616820,-4.365214,1.027468,-6.253418,0.000000
4781.000000,-118.547020,37.081467,5.036401,3.923304,-0.990271,1.660976,-3.579432,0.912801,-2.409941,1.689454,-1.446200,0.581198,-8.705626,0.000000
4781.000000,-118.975601,40.031685,7.013546,5.118518,0.437367,3.688929,-2.716088,3.721797,-4.353964,-0.633333,-5.667096,-2.281437,-7.027896,0.000000
4781.000000,-117.169144,40.546944,5.298136,8.987805,2.675428,6.948411,1.683827,1.136008,-7.777903,-2.404372,-7.348679,-0.941964,-6.049819,0.000000
4781.000000,-116.264137,39.569427,3.823716,9.592346,6.441092,7.020746,1.253511,-2.104948,-5.258603,0.658009,-4.174403,-0.114782,-6.766484,0.000000
4781.000000,-117.315910,40.609417,5.365962,7.447751,5.369686,6.945398,-0.569346,-1.804199,-4.329885,0.648444,-6.817386,-0.576168,-4.587768,0.000000
4781.000000,-117.554665,42.271248,6.652270,9.791326,2.836559,3.819808,-2.650496,-1.652779,-3.034247,-1.931064,-4.651778,1.894955,-3.409880,0.000000
4781.000000,-117.009674,38.763382,7.870609,10.670387,4.848855,5.867123,-4.581379,-1.043927,-3.445465,-4.592322,-5.059162,1.328409,-2.175789,0.000000
4781.000000,-115.660233,34.776848,6.909999,8.648390,4.460412,6.482026,0.001558,1.818695,-6.823726,-5.290344,-4.931262,0.029995,-3.973415,0.000000
4781.000000,-116.609367,36.936756,6.830127,6.533099,-0.508569,2.685738,2.767198,1.771917,-6.409272,-0.701008,-3.811358,-0.083006,-6.453698,0.000000
4781.000000,-118.882172,40.510014,7.945175,8.138386,-2.052247,0.252287,0.647247,2.125980,-3.858258,-1.821483,-4.708330,3.190308,-4.287549,0.000000
4781.000000,-118.359055,39.190018,7.390648,5.832628,-5.468461,0.738652,-0.081401,1.964280,-5.430581,-2.760468,-2.299002,1.866127,-4.240624,0.000000
4781.000000,-119.075165,37.566113,4.538029,3.720197,-3.816916,3.720801,-1.748915,0.792564,-7.994392,-1.459887,-1.575820,-0.375532,-4.374468,0.000000
4781.000000,-117.483734,38.656048,8.390577,8.127267,1.588549,4.107721,-2.291778,3.289902,-2.123169,0.344807,-5.170567,-1.898081,-6.573846,0.000000
4781.000000,-114.825111,41.284344,7.784878,9.447765,3.294490,4.550242,-1.899023,1.820829,-2.008437,-2.099538,-5.939547,-0.724314,-7.884242,0.000000
4781.000000,-116.164581,41.289066,7.735350,9.714869,2.723157,6.223639,-0.130986,2.586787,-4.651327,-3.354244,-4.731335,-3.362027,-6.494706,0.000000
4781.000000,-118.090248,38.428726,10.610004,10.717825,3.552789,4.169941,1.526414,3.937503,-6.264529,-0.959184,-2.209709,-3.753263,-5.094400,0.000000
4781.000000,-116.834610,37.144726,8.976409,8.538280,3.427501,3.544019,-0.367799,3.683116,-3.549014,0.083908,-0.900550,-0.294011,-5.909493,0.000000
4781.000000,-116.622231,38.153740,5.507092,7.395492,3.099452,5.759487,1.182505,4.051222,-2.887187,-2.989361,-4.999485,1.182032,-6.306040,0.000000
4781.000000,-119.260567,35.781509,6.154198,4.797159,1.097639,4.757451,1.078944,5.590671,-5.581450,-5.275422,-3.485633,-0.203001,-5.871587,0.000000
4781.000000,-119.508362,37.564220,8.952320,2.588064,-2.916008,3.082014,0.778930,6.238590,-3.547903,-1.832972,-3.349469,-0.945352,-1.906829,0.000000
4781.000000,-119.200401,39.866177,9.277430,4.907253,-3.103320,0.400791,-1.252209,1.901710,-4.399270,-0.675803,-0.584133,-1.548555,-4.925310,0.000000
4781.000000,-119.613914,40.689323,8.496425,5.189560,-2.729621,1.853237,-1.800363,-1.452389,-4.733048,-2.111195,-5.753067,-2.581936,-3.839245,0.000000
4781.000000,-117.535980,38.144081,8.055961,7.803064,-1.530225,3.546697,-2.752903,2.029306,-1.672532,-1.766110,-5.325137,-2.555727,-4.984956,0.000000
4781.000000,-114.042213,36.742607,6.150563,8.439149,-0.306848,3.217913,-4.165584,4.269495,0.829729,-0.688593,-1.918015,1.844830,-4.587692,0.000000
4781.000000,-114.967690,37.043541,4.427556,9.232327,1.999409,3.560472,-3.843647,3.973971,-1.629332,-1.087226,-5.125223,-0.109787,-6.168075,0.000000
4781.000000,-119.574089,36.482201,5.793870,9.398661,4.174020,3.272954,-2.129475,3.054790,-6.885698,-4.157020,-4.596955,-1.786254,-6.162716,0.000000
4781.000000,-119.214516,38.012733,7.974468,10.430607,4.854416,2.881453,-2.056830,0.469889,-7.593594,-3.254568,-1.846374,0.188541,-5.194749,0.000000
4781.000000,-119.599335,37.507641,6.318866,8.132022,4.111288,4.696521,-4.699701,0.022994,-1.847648,-0.627818,-3.521795,1.725393,-6.516143,0.000000
4781.000000,-119.412567,35.983940,5.595406,9.282617,1.251094,2.958462,-5.355501,-0.040216,-0.009485,0.304096,-3.285291,-0.682061,-8.202602,0.000000
4781.000000,-117.112549,37.852150,4.966313,8.694764,-0.812149,-0.030887,-2.500853,1.351201,-1.324391,-1.098913,-3.190753,0.079991,-5.882188,0.000000
4781.000000,-118.227760,39.455070,4.436666,5.927460,-1.716030,-0.723520,-1.216618,3.258279,-4.885271,-2.641741,-2.553110,1.039960,-2.743891,0.000000
4781.000000,-118.780182,39.666218,8.575500,4.538749,-3.130372,2.052996,-2.054297,0.851515,-8.983328,-0.300157,-1.145677,2.779787,-6.018382,0.000000
4781.000000,-118.327309,35.473526,6.804482,5.244991,-0.456311,4.836616,-2.400703,0.024891,-3.307406,2.025739,-0.063210,3.192209,-6.038754,0.000000
4781.000000,-118.468872,35.686401,5.124170,5.956412,-0.381842,1.794658,-2.918033,1.567050,-0.906035,2.709241,-1.593654,0.495257,-2.041840,0.000000
4781.000000,-118.745560,39.257969,5.776006,2.941756,0.472713,3.904674,-0.923202,3.438110,-3.650133,0.744407,-2.206780,0.290710,-1.982898,0.000000
4781.000000,-119.813576,37.643829,7.993195,5.782269,-1.344214,7.280505,1.547838,3.240613,-4.942594,-1.850563,-1.592142,0.684807,-3.540216,0.000000
4781.000000,-117.365059,37.690426,5.140153,5.553452,-1.466362,4.727807,-0.062487,0.501314,-4.167801,0.588762,-2.098173,-0.535227,-4.336078,0.000000
4781.000000,-114.745949,40.456497,3.386175,5.096011,1.861131,4.406685,-0.372541,2.184459,-1.626777,2.105087,-1.986828,-2.069323,-5.995552,0.000000
4781.000000,-115.450577,39.419823,6.329401,5.281759,2.053888,5.458707,-2.061957,2.257127,-0.133411,0.831623,-3.482148,-1.041983,-5.088433,0.000000
4781.000000,-116.256783,37.302864,8.800992,6.876944,0.496847,4.910555,-2.958308,1.742926,-4.049030,-1.837827,-7.490131,-1.294201,-1.523877,0.000000
4781.000000,-115.733803,36.918571,6.163982,6.020848,0.499959,3.231760,-0.117082,4.149953,-5.126991,-1.087779,-5.328749,0.348618,-2.390239,0.000000
4781.000000,-116.831871,38.305923,3.286579,5.228766,1.753184,2.712996,-1.230724,-0.127780,-3.136338,-0.936461,-5.595054,1.014413,-5.649501,0.000000
4781.000000,-115.358177,37.328106,7.114382,5.644376,0.678437,3.507250,0.857733,-1.277624,-2.698757,0.811710,-6.240098,1.299383,-5.365602,0.000000
4781.000000,-115.059090,39.203323,6.353101,6.561185,-0.943112,3.561119,3.994290,2.640834,-2.419363,-1.776274,-5.281937,1.858118,-5.987243,0.000000
4781.000000,-114.939789,39.243843,5.545231,7.125957,0.744550,4.455893,-0.229693,0.451882,-7.253175,-5.565758,-5.365386,3.252444,-5.926537,0.000000
4781.000000,-118.328644,39.940323,7.848924,7.174568,1.053299,3.104526,-3.693239,-1.975673,-6.828050,-3.261104,-6.736246,2.514193,-2.724079,0.000000
4781.000000,-119.475151,36.349823,7.126042,5.050450,0.209158,5.646313,-1.383277,-0.352528,-2.137219,1.927856,-4.845180,0.577108,-3.364575,0.000000
4781.000000,-119.665276,35.263256,5.120601,6.876894,3.161415,7.402329,-0.091194,-0.757620,-3.537063,3.721907,-4.187490,2.024549,-5.526440,0.000000
4781.000000,-118.624496,37.867092,7.223885,6.805793,2.979913,9.000473,1.090939,0.677308,-3.316490,4.195961,-0.657837,2.425984,-7.534588,0.000000
4781.000000,-118.104485,37.211895,5.369720,5.846837,-4.122529,4.397712,1.758009,5.229656,-2.528088,-1.223924,-1.754736,0.172527,-4.043311,0.000000
